날짜,카테고리,키워드,월간검색량,블로그문서수,포화도,상위노출
2026-01-04 03:07,증권/주식,HLB주가,244500,55125,0.23,🟢
2026-01-04 03:07,증권/주식,삼성SDI주가,630300,151392,0.24,🟢
2026-01-04 03:07,증권/주식,루닛주가,96390,23567,0.24,🟢
2026-01-04 03:07,증권/주식,삼천당제약주가,110090,27576,0.25,🟢
2026-01-04 03:07,증권/주식,대한항공주가,298400,77335,0.26,🟢
2026-01-04 03:07,증권/주식,셀트리온주가,538500,149003,0.28,🟢
2026-01-04 03:07,증권/주식,신라젠주가,81200,25439,0.31,🟢
2026-01-04 03:07,증권/주식,기아차주가,232730,73394,0.32,🟢
2026-01-04 03:07,증권/주식,SK하이닉스,2436100,859795,0.35,🟢
2026-01-04 03:07,증권/주식,에코프로비엠주가,289100,105876,0.37,🟢
2026-01-04 03:07,증권/주식,증권시세,51060,20836,0.41,🟢
2026-01-04 03:07,증권/주식,현대차주가,874300,370637,0.42,🟢
2026-01-04 03:07,증권/주식,쿠팡주가,244100,108754,0.45,🟢
2026-01-04 03:07,증권/주식,도지코인,318500,149980,0.47,🟢
2026-01-04 03:07,증권/주식,오늘의주식시세,62940,29405,0.47,🟢
2026-01-04 03:07,증권/주식,트레이딩뷰,83200,41005,0.49,🟢
2026-01-04 03:07,증권/주식,엔비디아주가,844600,432870,0.51,🟡
2026-01-04 03:07,증권/주식,강원랜드주가,50710,26466,0.52,🟡
2026-01-04 03:07,증권/주식,솔라나,227400,137373,0.6,🟡
2026-01-04 03:07,증권/주식,코스피지수,1386400,914204,0.66,🟡
2026-01-04 03:07,증권/주식,KODEX200,96500,77178,0.8,🟡
2026-01-04 03:07,증권/주식,XRP,182100,147047,0.81,🟡
2026-01-04 03:07,증권/주식,시바이누코인,69210,59947,0.87,🟡
2026-01-04 03:07,증권/주식,다우지수,646600,584665,0.9,🟡
2026-01-04 03:07,증권/주식,리플전망,79540,73981,0.93,🟡
2026-01-04 03:07,증권/주식,금ETF,58000,54103,0.93,🟡
2026-01-04 03:07,증권/주식,이더리움,750200,718413,0.96,🟡
2026-01-04 03:07,증권/주식,달러인덱스,196900,230810,1.17,🟠
2026-01-04 03:07,증권/주식,빗썸이더리움,64070,99776,1.56,🔴
2026-01-04 03:07,증권/주식,삼성전자배당금,67000,110702,1.65,🔴
2026-01-04 03:07,증권/주식,비과세종합저축,63500,106593,1.68,🔴
2026-01-04 03:07,증권/주식,코인시세,250600,426317,1.7,🔴
2026-01-04 03:07,증권/주식,나스닥다우지수,218910,429580,1.96,🔴
2026-01-04 03:07,증권/주식,넷플릭스주가,63000,133659,2.12,🔴
2026-01-04 03:07,증권/주식,뉴욕증시,292100,631958,2.16,🔴
2026-01-04 03:07,증권/주식,테더,62500,136445,2.18,🔴
2026-01-04 03:07,증권/주식,AMD주가,53310,116155,2.18,🔴
2026-01-04 03:07,증권/주식,국제유가,295500,654386,2.21,🔴
2026-01-04 03:07,증권/주식,S&P500,430600,970784,2.25,🔴
2026-01-04 03:07,증권/주식,다우선물,86070,216195,2.51,🔴
2026-01-04 03:07,증권/주식,한국증시거래시간,71130,189871,2.67,🔴
2026-01-04 03:07,증권/주식,증시현황,62750,200529,3.2,🔴
2026-01-04 03:07,증권/주식,국내증시,329700,1091097,3.31,🔴
2026-01-04 03:07,증권/주식,공모주일정,80800,280725,3.47,🔴
2026-01-04 03:07,증권/주식,네이버주식,205500,843717,4.11,🔴
2026-01-04 03:07,증권/주식,증시,595700,2619083,4.4,🔴
2026-01-04 03:07,증권/주식,KB금융,52700,233332,4.43,🔴
2026-01-04 03:07,증권/주식,ETF투자방법,66300,369634,5.58,🔴
2026-01-04 03:07,증권/주식,공모주,147500,930184,6.31,🔴
2026-01-04 03:07,증권/주식,삼성전자주가전망,54430,414891,7.62,🔴
2026-01-04 03:07,증권/주식,야간선물,59900,458447,7.65,🔴
2026-01-04 03:07,증권/주식,비트코인전망,52050,481546,9.25,🔴
2026-01-04 03:07,증권/주식,증권,452300,4869856,10.77,🔴
2026-01-04 03:07,증권/주식,국채금리,75700,841561,11.12,🔴
2026-01-04 03:07,증권/주식,환율전망,70500,823723,11.68,🔴
2026-01-04 03:07,증권/주식,삼성주가,100120,1328739,13.27,🔴
2026-01-04 03:07,증권/주식,삼성주식,93140,1637587,17.58,🔴
2026-01-04 03:07,증권/주식,미국주식,146900,3622469,24.66,🔴
2026-01-04 03:07,증권/주식,국내주식,103970,2591714,24.93,🔴
2026-01-04 03:08,부동산,대출계산기,489600,8216,0.02,🟢
2026-01-04 03:08,부동산,주택담보대출계산기,39700,3684,0.09,🟢
2026-01-04 03:08,부동산,신용등급점수표,20670,2172,0.11,🟢
2026-01-04 03:08,부동산,DTI계산기,45200,6451,0.14,🟢
2026-01-04 03:08,부동산,LTV계산기,56200,9632,0.17,🟢
2026-01-04 03:08,부동산,이자계산기,325600,72017,0.22,🟢
2026-01-04 03:08,부동산,미리내집,40600,8786,0.22,🟢
2026-01-04 03:08,부동산,원리금균등상환계산기,30640,8768,0.29,🟢
2026-01-04 03:08,부동산,디스코부동산,36900,14181,0.38,🟢
2026-01-04 03:08,부동산,신생아특례대출,139800,57925,0.41,🟢
2026-01-04 03:08,부동산,국립소방병원,38800,18446,0.48,🟢
2026-01-04 03:08,부동산,투자자산운용사,53600,26557,0.5,🟢
2026-01-04 03:08,부동산,SH장기전세,22630,27742,1.23,🟠
2026-01-04 03:08,부동산,스타필드수원,145640,192922,1.32,🟠
2026-01-04 03:08,부동산,청년안심주택,42400,65250,1.54,🔴
2026-01-04 03:08,부동산,SH공사,52900,83180,1.57,🔴
2026-01-04 03:08,부동산,부동산실거래가조회,58200,108533,1.86,🔴
2026-01-04 03:08,부동산,전산회계2급,21970,41409,1.88,🔴
2026-01-04 03:08,부동산,전산회계1급,34300,76402,2.23,🔴
2026-01-04 03:08,부동산,부동산스터디,107800,245421,2.28,🔴
2026-01-04 03:08,부동산,은마아파트,48870,112972,2.31,🔴
2026-01-04 03:08,부동산,비상금대출,41370,108110,2.61,🔴
2026-01-04 03:08,부동산,헬리오시티,56120,153695,2.74,🔴
2026-01-04 03:08,부동산,무직자소액대출,25330,72616,2.87,🔴
2026-01-04 03:08,부동산,신혼부부매매대출,34930,107935,3.09,🔴
2026-01-04 03:08,부동산,경주역,25710,81593,3.17,🔴
2026-01-04 03:08,부동산,LH임대주택,89200,311926,3.5,🔴
2026-01-04 03:08,부동산,창동역,32170,112945,3.51,🔴
2026-01-04 03:08,부동산,아파트실거래가조회,28700,104236,3.63,🔴
2026-01-04 03:08,부동산,대법원경매,109100,430069,3.94,🔴
2026-01-04 03:08,부동산,LH행복주택,21260,86024,4.05,🔴
2026-01-04 03:08,부동산,청년전세대출,46700,212005,4.54,🔴
2026-01-04 03:08,부동산,행복주택,48900,226652,4.64,🔴
2026-01-04 03:08,부동산,삼송역,22500,114516,5.09,🔴
2026-01-04 03:08,부동산,LH청약,38920,201658,5.18,🔴
2026-01-04 03:08,부동산,저축은행적금,51100,266038,5.21,🔴
2026-01-04 03:08,부동산,주담대금리,52900,292909,5.54,🔴
2026-01-04 03:08,부동산,ETF투자방법,66300,369634,5.58,🔴
2026-01-04 03:08,부동산,마이너스통장,29490,167069,5.67,🔴
2026-01-04 03:08,부동산,신혼부부전세대출,39700,228552,5.76,🔴
2026-01-04 03:08,부동산,S&P500ETF,51700,298231,5.77,🔴
2026-01-04 03:08,부동산,청량리역,81010,477650,5.9,🔴
2026-01-04 03:08,부동산,대법원경매정보,44800,279372,6.24,🔴
2026-01-04 03:08,부동산,동탄역,42560,325961,7.66,🔴
2026-01-04 03:08,부동산,부평역,47080,411271,8.74,🔴
2026-01-04 03:08,부동산,무직자대출,31900,284127,8.91,🔴
2026-01-04 03:08,부동산,ETF,154500,1467816,9.5,🔴
2026-01-04 03:08,부동산,공인중개사시험,30700,294386,9.59,🔴
2026-01-04 03:08,부동산,3기신도시,21090,238094,11.29,🔴
2026-01-04 03:08,부동산,청년임대주택,21650,271602,12.55,🔴
2026-01-04 03:08,부동산,법원경매,118900,1754999,14.76,🔴
2026-01-04 03:08,부동산,코스피코스닥,64300,964286,15.0,🔴
2026-01-04 03:08,부동산,서울아파트매매,23150,349604,15.1,🔴
2026-01-04 03:08,부동산,청년주택,47300,747767,15.81,🔴
2026-01-04 03:08,부동산,대환대출,21760,365081,16.78,🔴
2026-01-04 03:08,부동산,금리인하,85300,1448247,16.98,🔴
2026-01-04 03:08,부동산,신혼부부대출,22710,392528,17.28,🔴
2026-01-04 03:08,부동산,부동산,1155700,20510948,17.75,🔴
2026-01-04 03:08,부동산,주택담보대출금리,42600,764175,17.94,🔴
2026-01-04 03:08,부동산,아파트실거래가,44700,869826,19.46,🔴
2026-01-04 03:08,부동산,경매사이트,25800,505239,19.58,🔴
2026-01-04 03:08,부동산,전세자금대출,49700,990535,19.93,🔴
2026-01-04 03:08,부동산,소액대출,30970,766764,24.76,🔴
2026-01-04 03:08,부동산,전세대출,68600,1947342,28.39,🔴
2026-01-04 03:08,부동산,아파트매매,40480,1175370,29.04,🔴
2026-01-04 03:08,부동산,양도세,24040,798306,33.21,🔴
2026-01-04 03:08,부동산,주택청약,38100,1595267,41.87,🔴
2026-01-04 03:08,부동산,청약,56200,3231315,57.5,🔴
2026-01-04 03:08,부동산,저축은행,23460,1463168,62.37,🔴
2026-01-04 03:08,부동산,신용대출,43610,3074654,70.5,🔴
2026-01-04 03:08,부동산,홍대,85600,6079624,71.02,🔴
2026-01-04 03:08,부동산,경매,65600,5965031,90.93,🔴
2026-01-04 03:08,부동산,공인중개사,38200,3993880,104.55,🔴
2026-01-04 03:08,부동산,대출,91700,10096567,110.1,🔴
2026-01-04 03:08,부동산,채권,33800,4424917,130.91,🔴
2026-01-04 03:08,부동산,오피스텔,30200,4994590,165.38,🔴
2026-01-04 03:08,부동산,원룸,28620,5402049,188.75,🔴
2026-01-04 03:08,부동산,월세,27730,6677693,240.81,🔴
2026-01-04 03:08,부동산,전세,27980,7457979,266.55,🔴
2026-01-04 03:08,부동산,아파트,49660,33890258,682.45,🔴
2026-01-04 03:10,금융,환율조회,988000,15274,0.02,🟢
2026-01-04 03:10,금융,대출계산기,489600,8216,0.02,🟢
2026-01-04 03:10,금융,대출이자계산기,362100,5866,0.02,🟢
2026-01-04 03:10,금융,주택담보대출계산기,39700,3684,0.09,🟢
2026-01-04 03:10,금융,현대해상고객센터,196700,20634,0.1,🟢
2026-01-04 03:10,금융,예금이자계산기,145800,15626,0.11,🟢
2026-01-04 03:10,금융,환율,24052700,3267542,0.14,🟢
2026-01-04 03:10,금융,DTI계산기,45200,6451,0.14,🟢
2026-01-04 03:10,금융,정기예금금리비교,57200,8832,0.15,🟢
2026-01-04 03:10,금융,AIG손해보험,26870,4149,0.15,🟢
2026-01-04 03:10,금융,LTV계산기,56200,9632,0.17,🟢
2026-01-04 03:10,금융,주택담보대출상품정보,61900,11928,0.19,🟢
2026-01-04 03:10,금융,이자계산기,325600,72017,0.22,🟢
2026-01-04 03:10,금융,청년도약계좌,280600,81538,0.29,🟢
2026-01-04 03:10,금융,원리금균등상환계산기,30640,8768,0.29,🟢
2026-01-04 03:10,금융,파킹통장금리비교,33360,10560,0.32,🟢
2026-01-04 03:10,금융,차용증양식,39400,13171,0.33,🟢
2026-01-04 03:10,금융,IRP계좌개설,79500,38392,0.48,🟢
2026-01-04 03:10,금융,파킹통장,187300,95857,0.51,🟡
2026-01-04 03:10,금융,CMA통장,66580,36335,0.55,🟡
2026-01-04 03:10,금융,미래에셋생명,69900,47844,0.68,🟡
2026-01-04 03:10,금융,현대해상다이렉트,108300,78475,0.72,🟡
2026-01-04 03:10,금융,대출금리계산기,48400,34934,0.72,🟡
2026-01-04 03:10,금융,하나은행,1054000,794080,0.75,🟡
2026-01-04 03:10,금융,현대해상,553500,419914,0.76,🟡
2026-01-04 03:10,금융,예금금리비교,52700,41129,0.78,🟡
2026-01-04 03:10,금융,신한은행,1317400,1047277,0.79,🟡
2026-01-04 03:10,금융,적금추천,44700,39698,0.89,🟡
2026-01-04 03:10,금융,대구은행,205700,214219,1.04,🟠
2026-01-04 03:10,금융,파킹통장추천,24620,31669,1.29,🟠
2026-01-04 03:10,금융,소상공인정책자금,183000,272854,1.49,🟠
2026-01-04 03:10,금융,저축은행예금,189200,323140,1.71,🔴
2026-01-04 03:10,금융,CMA,92200,182992,1.98,🔴
2026-01-04 03:10,금융,비상금대출,41370,108110,2.61,🔴
2026-01-04 03:10,금융,현대해상운전자보험,25700,70982,2.76,🔴
2026-01-04 03:10,금융,주가지수,521000,1475597,2.83,🔴
2026-01-04 03:10,금융,무직자소액대출,25330,72616,2.87,🔴
2026-01-04 03:10,금융,정기예금금리,56500,164278,2.91,🔴
2026-01-04 03:10,금융,연금저축펀드,55300,162320,2.94,🔴
2026-01-04 03:10,금융,CMA계좌,24570,77576,3.16,🔴
2026-01-04 03:10,금융,연금저축,109000,389511,3.57,🔴
2026-01-04 03:10,금융,연금저축계좌,36760,181255,4.93,🔴
2026-01-04 03:10,금융,저축은행적금,51100,266038,5.21,🔴
2026-01-04 03:10,금융,소상공인지원금,71900,396772,5.52,🔴
2026-01-04 03:10,금융,주담대금리,52900,292909,5.54,🔴
2026-01-04 03:10,금융,예금금리,128100,723052,5.64,🔴
2026-01-04 03:10,금융,학자금대출,45800,259148,5.66,🔴
2026-01-04 03:10,금융,마이너스통장,29490,167069,5.67,🔴
2026-01-04 03:10,금융,DB생명,22300,129123,5.79,🔴
2026-01-04 03:10,금융,개인연금,29640,193894,6.54,🔴
2026-01-04 03:10,금융,개인사업자정책자금,22470,196105,8.73,🔴
2026-01-04 03:10,금융,무직자대출,31900,284127,8.91,🔴
2026-01-04 03:10,금융,청년지원금,38080,365739,9.6,🔴
2026-01-04 03:10,금융,소상공인대출,41670,408065,9.79,🔴
2026-01-04 03:10,금융,적금,141300,1396286,9.88,🔴
2026-01-04 03:10,금융,메리츠보험,26590,313490,11.79,🔴
2026-01-04 03:10,금융,주담대,28500,393607,13.81,🔴
2026-01-04 03:10,금융,예금,133900,1862572,13.91,🔴
2026-01-04 03:10,금융,메리츠,33000,509103,15.43,🔴
2026-01-04 03:10,금융,적금금리,29240,454328,15.54,🔴
2026-01-04 03:10,금융,신혼부부대출,22710,392528,17.28,🔴
2026-01-04 03:10,금융,주택담보대출금리,42600,764175,17.94,🔴
2026-01-04 03:10,금융,전세자금대출,49700,990535,19.93,🔴
2026-01-04 03:10,금융,소액대출,30970,766764,24.76,🔴
2026-01-04 03:10,금융,전세대출,68600,1947342,28.39,🔴
2026-01-04 03:10,금융,아파트담보대출,23830,824351,34.59,🔴
2026-01-04 03:10,금융,건강보험,118000,4640199,39.32,🔴
2026-01-04 03:10,금융,사업자대출,26800,1287273,48.03,🔴
2026-01-04 03:10,금융,개인회생신청자격,27130,1311771,48.35,🔴
2026-01-04 03:10,금융,개인회생,62400,3033396,48.61,🔴
2026-01-04 03:10,금융,금리,126400,7229478,57.2,🔴
2026-01-04 03:10,금융,저축은행,23460,1463168,62.37,🔴
2026-01-04 03:10,금융,신용대출,43610,3074654,70.5,🔴
2026-01-04 03:10,금융,소상공인,27580,2111291,76.55,🔴
2026-01-04 03:10,금융,대출금리,28740,3128558,108.86,🔴
2026-01-04 03:10,금융,대출,91700,10096573,110.1,🔴
2026-01-04 03:10,금융,은행금리,25240,3278568,129.9,🔴
2026-01-04 03:10,금융,내용증명,23200,3142187,135.44,🔴
2026-01-04 03:10,금융,은행,86110,17013925,197.58,🔴
2026-01-04 03:10,금융,보험,29890,15846483,530.16,🔴
2026-01-04 03:11,자동차,셀토스풀체인지,188200,9779,0.05,🟢
2026-01-04 03:11,자동차,GV90,82100,17538,0.21,🟢
2026-01-04 03:11,자동차,캐스퍼일렉트릭,54640,12448,0.23,🟢
2026-01-04 03:11,자동차,셀토스,516800,170300,0.33,🟢
2026-01-04 03:11,자동차,테슬라모델Y,358500,147528,0.41,🟢
2026-01-04 03:11,자동차,볼보XC60,73800,38445,0.52,🟡
2026-01-04 03:11,자동차,EV9,97200,51213,0.53,🟡
2026-01-04 03:11,자동차,K8하이브리드,68000,35963,0.53,🟡
2026-01-04 03:11,자동차,렉서스ES300H,86200,47605,0.55,🟡
2026-01-04 03:11,자동차,폴스타,74000,43640,0.59,🟡
2026-01-04 03:11,자동차,GV70,223500,141906,0.63,🟡
2026-01-04 03:11,자동차,알파문구,100400,63296,0.63,🟡
2026-01-04 03:11,자동차,BMW5시리즈,92700,59047,0.64,🟡
2026-01-04 03:11,자동차,셀토스하이브리드,86400,56145,0.65,🟡
2026-01-04 03:11,자동차,BYD,178000,127712,0.72,🟡
2026-01-04 03:11,자동차,그랜저GN7,48480,35027,0.72,🟡
2026-01-04 03:11,자동차,펠리세이드하이브리드,52570,39284,0.75,🟡
2026-01-04 03:11,자동차,GV60,58000,44941,0.77,🟡
2026-01-04 03:11,자동차,테슬라모델X,105400,84318,0.8,🟡
2026-01-04 03:11,자동차,아반떼하이브리드,50130,40879,0.82,🟡
2026-01-04 03:11,자동차,테슬라FSD,64700,59027,0.91,🟡
2026-01-04 03:11,자동차,EV6,116000,115950,1.0,🟡
2026-01-04 03:11,자동차,BYD전기차,86800,86437,1.0,🟡
2026-01-04 03:11,자동차,코나하이브리드,61990,62569,1.01,🟠
2026-01-04 03:11,자동차,BMWX7,64400,66517,1.03,🟠
2026-01-04 03:11,자동차,자동차검사소,68800,85648,1.24,🟠
2026-01-04 03:11,자동차,테슬라모델3,103200,133443,1.29,🟠
2026-01-04 03:11,자동차,아반떼CN7,67710,88877,1.31,🟠
2026-01-04 03:11,자동차,테슬라모델S,55400,78831,1.42,🟠
2026-01-04 03:11,자동차,레이EV,48510,69136,1.43,🟠
2026-01-04 03:11,자동차,하이브리드자동차,48500,72760,1.5,🟠
2026-01-04 03:11,자동차,니로하이브리드,75100,114210,1.52,🔴
2026-01-04 03:11,자동차,아이오닉5,132500,222541,1.68,🔴
2026-01-04 03:11,자동차,아이오닉6,83800,142758,1.7,🔴
2026-01-04 03:11,자동차,제네시스G80,182800,319488,1.75,🔴
2026-01-04 03:11,자동차,르노코리아,69400,121960,1.76,🔴
2026-01-04 03:11,자동차,아반떼N,55190,101251,1.83,🔴
2026-01-04 03:11,자동차,카니발하이브리드,105300,193395,1.84,🔴
2026-01-04 03:11,자동차,스포티지하이브리드,90200,167965,1.86,🔴
2026-01-04 03:11,자동차,윈터타이어,54360,100928,1.86,🔴
2026-01-04 03:11,자동차,현대차,765100,1507359,1.97,🔴
2026-01-04 03:11,자동차,벤츠S클래스,58580,122745,2.1,🔴
2026-01-04 03:11,자동차,BMWX3,92200,202300,2.19,🔴
2026-01-04 03:11,자동차,제네시스G90,58380,129802,2.22,🔴
2026-01-04 03:11,자동차,G80,166200,387147,2.33,🔴
2026-01-04 03:11,자동차,BMWX4,50540,135493,2.68,🔴
2026-01-04 03:11,자동차,BMWX5,88900,241033,2.71,🔴
2026-01-04 03:11,자동차,투싼하이브리드,59140,161372,2.73,🔴
2026-01-04 03:11,자동차,무쏘,67000,184147,2.75,🔴
2026-01-04 03:11,자동차,스포티지,283000,781754,2.76,🔴
2026-01-04 03:11,자동차,그랜저하이브리드,90000,254893,2.83,🔴
2026-01-04 03:11,자동차,벤츠E클래스,131200,388085,2.96,🔴
2026-01-04 03:11,자동차,모델Y,94700,334874,3.54,🔴
2026-01-04 03:11,자동차,기아차,139700,529812,3.79,🔴
2026-01-04 03:11,자동차,한국타이어,111600,440578,3.95,🔴
2026-01-04 03:11,자동차,아우디A6,59060,236495,4.0,🔴
2026-01-04 03:11,자동차,람보르기니,68700,275733,4.01,🔴
2026-01-04 03:11,자동차,마세라티,58000,240360,4.14,🔴
2026-01-04 03:11,자동차,투싼,158400,676594,4.27,🔴
2026-01-04 03:11,자동차,전기차보조금,77400,342293,4.42,🔴
2026-01-04 03:11,자동차,아반떼,241900,1142420,4.72,🔴
2026-01-04 03:11,자동차,그랜저,242800,1318557,5.43,🔴
2026-01-04 03:11,자동차,K9,67000,379685,5.67,🔴
2026-01-04 03:11,자동차,소형SUV,59000,378259,6.41,🔴
2026-01-04 03:11,자동차,볼보,93500,621193,6.64,🔴
2026-01-04 03:11,자동차,LS,92500,659243,7.13,🔴
2026-01-04 03:11,자동차,X5,52300,403812,7.72,🔴
2026-01-04 03:11,자동차,K5,113300,901375,7.96,🔴
2026-01-04 03:11,자동차,카니발,176400,1524662,8.64,🔴
2026-01-04 03:11,자동차,쉐보레,106000,1009787,9.53,🔴
2026-01-04 03:11,자동차,캐딜락,52640,536349,10.19,🔴
2026-01-04 03:11,자동차,기아,358300,4037565,11.27,🔴
2026-01-04 03:11,자동차,폭스바겐,93400,1117920,11.97,🔴
2026-01-04 03:11,자동차,%계산기,75100,941015,12.53,🔴
2026-01-04 03:11,자동차,중고차,302900,4799531,15.85,🔴
2026-01-04 03:11,자동차,전기차,112300,2674468,23.82,🔴
2026-01-04 03:11,자동차,렌트카,84900,2689853,31.68,🔴
2026-01-04 03:11,자동차,SUV,60200,2257070,37.49,🔴
2026-01-04 03:11,자동차,타이어,91400,5198952,56.88,🔴
2026-01-04 03:11,자동차,자동차,141900,24241885,170.84,🔴
2026-01-04 03:12,건강/의료,비만도계산기,111100,4032,0.04,🟢
2026-01-04 03:12,건강/의료,마운자로,359600,39338,0.11,🟢
2026-01-04 03:12,건강/의료,엘지화학,129490,14196,0.11,🟢
2026-01-04 03:12,건강/의료,콘드로이친1200,73770,15474,0.21,🟢
2026-01-04 03:12,건강/의료,대장암초기증상,33900,10230,0.3,🟢
2026-01-04 03:12,건강/의료,알부민,391400,136100,0.35,🟢
2026-01-04 03:12,건강/의료,에스로반연고,46390,16132,0.35,🟢
2026-01-04 03:12,건강/의료,미주신경성실신,46090,17939,0.39,🟢
2026-01-04 03:12,건강/의료,위고비,201400,99085,0.49,🟢
2026-01-04 03:12,건강/의료,미녹시딜,93700,59492,0.63,🟡
2026-01-04 03:12,건강/의료,노보노디스크,67500,48179,0.71,🟡
2026-01-04 03:12,건강/의료,콘드로이친,123700,100748,0.81,🟡
2026-01-04 03:12,건강/의료,췌장암초기증상,45970,42137,0.92,🟡
2026-01-04 03:12,건강/의료,쥬베룩볼륨,43020,53300,1.24,🟠
2026-01-04 03:12,건강/의료,왼쪽옆구리통증,42400,55659,1.31,🟠
2026-01-04 03:12,건강/의료,메니에르병,59930,85283,1.42,🟠
2026-01-04 03:12,건강/의료,이비인후과,571500,877700,1.54,🔴
2026-01-04 03:12,건강/의료,이석증,80100,126091,1.57,🔴
2026-01-04 03:12,건강/의료,백일해예방접종,34370,56020,1.63,🔴
2026-01-04 03:12,건강/의료,도수치료실비,33230,54159,1.63,🔴
2026-01-04 03:12,건강/의료,대웅제약,74200,134020,1.81,🔴
2026-01-04 03:12,건강/의료,신우신염,42450,78411,1.85,🔴
2026-01-04 03:12,건강/의료,갑상선암증상,39330,94210,2.4,🔴
2026-01-04 03:12,건강/의료,직장인건강검진,51000,132728,2.6,🔴
2026-01-04 03:12,건강/의료,세금계산기,36740,102198,2.78,🔴
2026-01-04 03:12,건강/의료,폐암초기증상,43090,122158,2.83,🔴
2026-01-04 03:12,건강/의료,대상포진증상,80970,262522,3.24,🔴
2026-01-04 03:12,건강/의료,위암초기증상,36090,118440,3.28,🔴
2026-01-04 03:12,건강/의료,대상포진,133600,440879,3.3,🔴
2026-01-04 03:12,건강/의료,단백뇨,37100,123372,3.33,🔴
2026-01-04 03:12,건강/의료,건강관리협회,43480,162280,3.73,🔴
2026-01-04 03:12,건강/의료,국가건강검진,71100,271661,3.82,🔴
2026-01-04 03:12,건강/의료,갑상선기능저하증,61920,245727,3.97,🔴
2026-01-04 03:12,건강/의료,내과,458300,1902456,4.15,🔴
2026-01-04 03:12,건강/의료,아세트아미노펜,37020,156653,4.23,🔴
2026-01-04 03:12,건강/의료,갑상선기능항진증,38150,168917,4.43,🔴
2026-01-04 03:12,건강/의료,부정맥증상,42870,197275,4.6,🔴
2026-01-04 03:12,건강/의료,정형외과,421100,2012517,4.78,🔴
2026-01-04 03:12,건강/의료,족저근막염,68280,328310,4.81,🔴
2026-01-04 03:12,건강/의료,당뇨초기증상,67920,377817,5.56,🔴
2026-01-04 03:12,건강/의료,파킨슨병,52460,328106,6.25,🔴
2026-01-04 03:12,건강/의료,가정의학과,50980,325097,6.38,🔴
2026-01-04 03:12,건강/의료,부정맥,45930,323842,7.05,🔴
2026-01-04 03:12,건강/의료,뇌경색,52710,374634,7.11,🔴
2026-01-04 03:12,건강/의료,과민성대장증후군,39650,285580,7.2,🔴
2026-01-04 03:12,건강/의료,역류성식도염,59530,447550,7.52,🔴
2026-01-04 03:12,건강/의료,4대보험,99200,848527,8.55,🔴
2026-01-04 03:12,건강/의료,통풍증상,49000,434850,8.87,🔴
2026-01-04 03:12,건강/의료,폐렴증상,54580,485753,8.9,🔴
2026-01-04 03:12,건강/의료,산부인과,215640,1944790,9.02,🔴
2026-01-04 03:12,건강/의료,건강검진예약,49300,447561,9.08,🔴
2026-01-04 03:12,건강/의료,대장내시경,36120,376028,10.41,🔴
2026-01-04 03:12,건강/의료,신장에좋은음식,43720,496213,11.35,🔴
2026-01-04 03:12,건강/의료,축농증,35300,400582,11.35,🔴
2026-01-04 03:12,건강/의료,류마티스관절염,35770,411563,11.51,🔴
2026-01-04 03:12,건강/의료,위염증상,36170,425989,11.78,🔴
2026-01-04 03:12,건강/의료,설날,197100,2599453,13.19,🔴
2026-01-04 03:12,건강/의료,도수치료,79700,1113566,13.97,🔴
2026-01-04 03:12,건강/의료,실손보험,41930,597933,14.26,🔴
2026-01-04 03:12,건강/의료,통증의학과,52130,779899,14.96,🔴
2026-01-04 03:12,건강/의료,실비보험,50080,815144,16.28,🔴
2026-01-04 03:12,건강/의료,발바닥통증,42140,713130,16.92,🔴
2026-01-04 03:12,건강/의료,신경외과,66540,1295897,19.48,🔴
2026-01-04 03:12,건강/의료,건강검진,159200,3238125,20.34,🔴
2026-01-04 03:12,건강/의료,독감,89600,1877730,20.96,🔴
2026-01-04 03:12,건강/의료,콜레스테롤수치,58940,1551061,26.32,🔴
2026-01-04 03:12,건강/의료,뇌졸중,48430,1344610,27.76,🔴
2026-01-04 03:12,건강/의료,장염,32070,895642,27.93,🔴
2026-01-04 03:12,건강/의료,건강보험료,39600,1122699,28.35,🔴
2026-01-04 03:12,건강/의료,현금영수증,40700,1177103,28.92,🔴
2026-01-04 03:12,건강/의료,토익시험,32300,945488,29.27,🔴
2026-01-04 03:12,건강/의료,폐렴,31960,1124453,35.18,🔴
2026-01-04 03:12,건강/의료,건강보험,118000,4640198,39.32,🔴
2026-01-04 03:12,건강/의료,한의원,153800,6086864,39.58,🔴
2026-01-04 03:12,건강/의료,한방병원,32030,1561078,48.74,🔴
2026-01-04 03:12,건강/의료,어깨통증,39440,3993180,101.25,🔴
2026-01-04 03:12,건강/의료,교통사고,32110,3635196,113.21,🔴
2026-01-04 03:12,건강/의료,병원,187000,35003427,187.18,🔴
2026-01-04 03:12,건강/의료,헬스,36510,7461681,204.37,🔴
2026-01-04 03:12,건강/의료,영어,40220,24441858,607.7,🔴
2026-01-04 03:14,IT/모바일,겔럭시S25,28020,599,0.02,🟢
2026-01-04 03:14,IT/모바일,챗지피티,7909800,239749,0.03,🟢
2026-01-04 03:14,IT/모바일,갤럭시S26,304100,11179,0.04,🟢
2026-01-04 03:14,IT/모바일,쳇GPT,486800,38216,0.08,🟢
2026-01-04 03:14,IT/모바일,챗GPT,4606800,603774,0.13,🟢
2026-01-04 03:14,IT/모바일,S26,66100,14305,0.22,🟢
2026-01-04 03:14,IT/모바일,삼성몰,20080,4638,0.23,🟢
